date,extension_id,pos_id,pos_name,product_id,product_name,generic_name,brand,gender_name,level1_name,level2_name,level3_name,pincode,city,state,country,price
2024-03-10,5597370,63,Amazon,B0BDKD8DVD,Apple AirPods Pro (2nd Generation) ???????,Airpods,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,22990
2024-03-10,5677630,2,Flipkart,MOBGHWFHVCB2YZYR,"Apple iPhone 14 Plus (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,580002,Dharwad,Karnataka,,35496
2024-03-10,5605459,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,201013,Ghaziabad,Uttar Pradesh,,59999
2024-03-09,5592381,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,180004,Jammu,Jammu & Kashmir,,59999
2024-03-09,5605792,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,440008,Nagpur,Maharashtra,,59999
2024-03-09,4915535,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-09,5609619,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,415639,Ratnagiri,Maharashtra,,59999
2024-03-09,5232268,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,223223,Atraulia,Uttar Pradesh,,59999
2024-03-09,5681091,63,Amazon,B0BDKD8DVD,Apple AirPods Pro (2nd Generation) ???????,Airpods,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,22990
2024-03-09,5613066,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,466114,Kothri,Madhya Pradesh,,59999
2024-03-09,5511927,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-03-09,5597296,2,Flipkart,MOBG6VF5Q82T3XRS,"Apple iPhone 13 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,734003,Siliguri,West Bengal,,45499
2024-03-09,5396712,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-09,4765637,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,500072,Hyderabad,Telangana,,59999
2024-03-08,5592801,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,411051,Pune,Maharashtra,,59999
2024-03-08,5585722,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,380054,Ahmedabad,Gujarat,,59999
2024-03-08,4156027,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-03-08,5485063,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-08,5625508,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,334401,Bikaner,Rajasthan,,59999
2024-03-08,4807204,2,Flipkart,MOBGTAGPNEZZY2YR,"Apple iPhone 15 (Blue, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400071,Mumbai,Maharashtra,,69999
2024-03-08,5636676,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,122001,Gurugram,Haryana,,59999
2024-03-08,5672017,2,Flipkart,MOBGTAGPFDXBQ9BH,"Apple iPhone 15 (Pink, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,62147
2024-03-08,5170056,63,Amazon,B0CHX1W1XY,Apple iPhone 15 (128 GB) - Black,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-08,5589826,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110085,New Delhi,Delhi,,59999
2024-03-08,3899019,2,Flipkart,MOBGHWFHYFJWRHAG,"APPLE iPhone 14 Plus (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,62647
2024-03-08,5310844,2,Flipkart,MOBG6VF5Q82T3XRS,"Apple iPhone 13 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-03-08,5546935,2,Flipkart,MOBG6VF5GXVFTQ5Y,"Apple iPhone 13 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-03-07,4814203,2,Flipkart,MOBG6VF5SMXPNQHG,"Apple iPhone 13 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-03-07,5694382,63,Amazon,B0CHX41VNZ,Apple iPhone 15 (256 GB) - Green,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,69999
2024-03-06,5417266,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,490027,Bhilai,Chhattisgarh,,67068
2024-03-06,5685402,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,226003,Lucknow,Uttar Pradesh,,52147
2024-03-05,5519931,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-03-05,5668578,2,Flipkart,MOBGTAGPDTKHHHZU,"Apple iPhone 15 (Yellow, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,282001,Agra,Uttar Pradesh,,59999
2024-03-05,5686065,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-05,5546417,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,533343,East Godavari District,Andhra Pradesh,,45499
2024-03-05,4942297,2,Flipkart,MOBGTAGPGRZFCMMD,"Apple iPhone 15 Pro (Natural Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,144900
2024-03-05,5688935,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-04,5581247,2,Flipkart,MOBGTAGPVSMQYGZX,"APPLE iPhone 15 Plus (Yellow, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,524121,Sulluru,Andhra Pradesh,,72014
2024-03-04,5546417,2,Flipkart,MOBGTAGPE4F2HAW7,"Apple iPhone 15 Plus (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,66999
2024-03-04,5202950,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,125075,Sirsa District,Haryana,,67068
2024-03-04,5624657,2,Flipkart,MOBFWBYZ8DNJNY7N,"APPLE iPhone 12 (Blue, 64 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,47042
2024-03-03,5421764,63,Amazon,B0CHX2F5QT,Apple iPhone 15 (128 GB) - Blue,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,60499
2024-03-03,3894557,2,Flipkart,MOBGTAGPZXR7SRP6,"Apple iPhone 15 Plus (Blue, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,344001,Barmer,Rajasthan,,76999
2024-03-02,5590650,63,Amazon,B09G9BL5CP,Apple iPhone 13 (128GB) - Blue,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,43499
2024-03-02,4785296,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-03-02,4038295,63,Amazon,B0CHX6N27Y,Apple iPhone 15 (256 GB) - Blue,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,69999
2024-03-02,5703852,63,Amazon,B0CHX5J2ND,Apple iPhone 15 Pro (256 GB) - Natural Titanium,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,144900
2024-03-01,5228551,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-03-01,5228551,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-29,5586737,2,Flipkart,MOBGHWFHSV7GUFWA,"Apple iPhone 14 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,180010,Jammu,Jammu & Kashmir,,51499
2024-02-29,5259280,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,52147
2024-02-29,5382577,63,Amazon,B09G9BL5CP,Apple iPhone 13 (128GB) - Blue,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,43499
2024-02-29,5615007,63,Amazon,B0CHX1W1XY,Apple iPhone 15 (128 GB) - Black,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-29,5592366,2,Flipkart,MOBGTAGPFGSCNHJF,"Apple iPhone 15 Pro (White Titanium, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,134900
2024-02-29,5202950,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,51499
2024-02-28,5586737,2,Flipkart,MOBGHWFHSV7GUFWA,"Apple iPhone 14 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,181123,Jammu,Jammu & Kashmir,,51499
2024-02-27,5635606,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,121001,Faridabad,Haryana,,45499
2024-02-27,5468825,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,52147
2024-02-27,5640464,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110092,New Delhi,Delhi,,59999
2024-02-27,5663497,2,Flipkart,MOBGTAGPNMZA5PU5,"Apple iPhone 15 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,226028,Lucknow,Uttar Pradesh,,59999
2024-02-27,5671725,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400070,Mumbai,Maharashtra,,67068
2024-02-26,5599288,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-26,5611325,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,125033,Hansi,Haryana,,51499
2024-02-26,5409552,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-26,5669019,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110031,New Delhi,Delhi,,67068
2024-02-26,5704652,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,52147
2024-02-25,5587661,2,Flipkart,MOBGC9VGSU9DWGJZ,"APPLE iPhone 13 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,50019
2024-02-25,5671725,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400070,Mumbai,Maharashtra,,67068
2024-02-25,5669019,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-25,4546573,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110091,New Delhi,Delhi,,51499
2024-02-25,4546573,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110091,New Delhi,Delhi,,67068
2024-02-25,5587661,2,Flipkart,MOBGC9VGSU9DWGJZ,"APPLE iPhone 13 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,50019
2024-02-25,5669019,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-24,4783989,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,52147
2024-02-24,5599828,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,751012,Bhubaneswar,Odisha,,59999
2024-02-24,5373517,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,51499
2024-02-23,5641380,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,301001,Alwar,Rajasthan,,59999
2024-02-23,5672017,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-23,5672017,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-22,5663642,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-02-22,5700055,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-21,5678354,63,Amazon,B09G9HD6PD,Apple iPhone 13 (128GB) - Midnight,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,43499
2024-02-21,5340014,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-19,5590835,2,Flipkart,MOBG6VF5GXVFTQ5Y,"Apple iPhone 13 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,456006,Ujjain,Madhya Pradesh,,45499
2024-02-19,3945260,2,Flipkart,MOBGTAGQH6K7YMJU,"Apple iPhone 15 Pro Max (Natural Titanium, 256 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,600100,Chennai,Tamil Nadu,,159900
2024-02-19,5676813,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,504001,Adilabad,Telangana,,59999
2024-02-19,5704362,2,Flipkart,MOBGHWFHVCB2YZYR,"Apple iPhone 14 Plus (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,35496
2024-02-17,5655422,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,66999
2024-02-17,5485591,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,51499
2024-02-16,5669200,2,Flipkart,MOBG6VF5Q82T3XRS,"Apple iPhone 13 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,141010,Ludhiana,Punjab,,45499
2024-02-16,5659563,2,Flipkart,MOBG6VF5GXVFTQ5Y,"Apple iPhone 13 (Pink, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-02-15,5611325,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,122022,GURGAON,Haryana,,59999
2024-02-15,5590992,63,Amazon,B09G9HD6PD,Apple iPhone 13 (128GB) - Midnight,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,43499
2024-02-15,5176453,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-15,5320687,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-15,5704362,2,Flipkart,MOBGHWFHVCB2YZYR,"Apple iPhone 14 Plus (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,35496
2024-02-15,5696231,2,Flipkart,MOBGHWFHSV7GUFWA,"Apple iPhone 14 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,51499
2024-02-15,5538186,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-14,5384950,2,Flipkart,MOBGHWFHQFSQYBFU,"APPLE iPhone 14 (Purple, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,67068
2024-02-14,5661578,63,Amazon,B0BXQ2GTKS,Apple iPhone 14 Plus (128 GB) - Yellow,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,69900
2024-02-14,5669019,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-14,4844376,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110052,New Delhi,Delhi,,59999
2024-02-14,5669019,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,251001,Muzaffarnagar,Uttar Pradesh,,59999
2024-02-14,5634262,63,Amazon,B0CHX7J4TL,Apple iPhone 15 Pro (128 GB) - Natural Titanium,Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,144900
2024-02-14,5640913,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-14,5675123,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-13,4773654,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,522616,Chilakaluripet,Andhra Pradesh,,59999
2024-02-13,5640464,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110092,New Delhi,Delhi,,59999
2024-02-13,4984392,2,Flipkart,MOBGHWFHABH3G73H,"APPLE iPhone 14 (Starlight, 128 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,52147
2024-02-13,5665484,2,Flipkart,MOBGHWFHECFVMDCX,"Apple iPhone 14 (Midnight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,400063,MUMBAI,Maharashtra,,51499
2024-02-13,5600691,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,241001,Hardoi,Uttar Pradesh,,59999
2024-02-13,3894557,2,Flipkart,MOBGHWFHYRWUSHCF,"APPLE iPhone 14 (Blue, 512 GB)",Smartphone,APPLE,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,87473
2024-02-13,5639444,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-02-12,5688492,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,534449,West Godavari District,Andhra Pradesh,,59999
2024-02-12,5443028,2,Flipkart,MOBGTAGPYYWZRUJX,"Apple iPhone 15 (Green, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560035,Bangalore Urban,Karnataka,,59999
2024-02-12,5680488,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-12,5614912,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,282007,Agra,Uttar Pradesh,,59999
2024-02-11,5443028,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,560035,Bangalore Urban,Karnataka,,59999
2024-02-11,5639444,2,Flipkart,MOBG6VF5ADKHKXFX,"Apple iPhone 13 (Starlight, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,45499
2024-02-10,5677731,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-10,5052271,2,Flipkart,MOBGTAGPTB3VS24W,"Apple iPhone 15 (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,700010,Kolkata,West Bengal,,59999
2024-02-10,5501874,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,,,,,59999
2024-02-10,5642325,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110007,New Delhi,Delhi,,59999
2024-02-10,5008909,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,799013,Dakshin Chandrapur,Tripura,,66999
2024-02-10,5689602,2,Flipkart,MOBGTAGPNRQA7CS3,"Apple iPhone 15 Plus (Black, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,493441,Arang,Chhattisgarh,,66999
2024-02-10,5642325,2,Flipkart,MOBGTAGPAQNVFZZY,"Apple iPhone 15 (Blue, 128 GB)",Smartphone,Apple,Unisex,Mobiles & Accessories,Mobiles,Mobiles,110007,New Delhi,Delhi,,59999
